ID,Class_CN,Chinese_name_COL_China_2026,Scientific_name_COL_China_2026,Chinese_name_as_published,Scientific_name_as_published,Reported_rank,OrderCN_COL_China_2026,OrderLA_COL_China_2026,FamilyCN_COL_China_2026,FamilyLA_COL_China_2026,GenusCN_COL_China_2026,GenusLA_COL_China_2026,Taxon_match_method,Taxon_match_note,Original_distribution,New_distribution_province,Province_basis,Discovery_sites,Longitude,Latitude,Coordinate_basis,Altitude_raw,Altitude_m,Discovery_date,Discovery_date_raw,Habitat_category,Habitat_raw,Evidence_type,Voucher,Record_type,Record_type_basis,Duplicate_group,IUCN_RED_LIST,CHINA_RED_LIST,China_Protection_Class,Endemic_to_China,Source_citation,Source_publication_year,Source_authors,Source_journal,DOI,Source_row
283,两栖纲,无斑瘰螈,Paramesotriton labiatus,宽口肥螈,Pachytriton labiatus,种,有尾目,Caudata,蝾螈科,Salamandridae,瘰螈属,Paramesotriton,种加词推断,"按种加词推断为名录中该名的异名对应种,请复核",中国南方,广西,据坐标空间匹配推定,中国南方,110.0,25.0,文字地名地理编码/后续补充,,,,,,,照片/影像,,新纪录,据引用/备注推断,,,,,,"Tom GOLDSCHMIDT and Reinhard GERECKE and Gerd ALBERTI (2002). Hygrobates salamandrarum sp. nov. (Acari, Hydrachnidia, Hygrobatidae) from China: the First Record of a Freshwater Mite Parasitizing Newts (Amphibia, Urodela) , 241(04), 297",2002,"Tom Goldschmidt, Reinhard Gerecke, Gerd Alberti",Zoologischer Anzeiger,,1349
284,两栖纲,北方狭口蛙,Kaloula borealis,北方狭口蛙,Kaloula borealis,种,无尾目,Anura,姬蛙科,Microhylidae,狭口蛙属,Kaloula,拉丁名精确,,中国北方、朝鲜、小巽他群岛、菲律宾、孟加拉国、印度和斯里兰卡,上海,原表标注,上海市滨江森林公园和吴淞海岸森林公园,121.5064,31.3939,原文报道坐标,5,5.0,2014-06-22,22 June 2014 and 5 September 2014,混合生境（溪流/河流+湿地/静水水体+灌丛/草地）,"毗邻湿地的城市绿地,人工种植樟树、落羽杉、池杉和广玉兰等乔木;水生植物包括芦苇、鸢尾、藨草等;蛙类在暴雨后聚集于城市排水沟中繁殖",标本,ECNU14062203; ECNU14062204; ECNU14062205,新纪录,原表标注,DUP033,,,,,"Wei ZHANG and Ben LI and Xiaoxiao SHU and Hanbin XIE and Enle PEI and Xiao YUAN and Yujie SUN and Tianhou WANG and Zhenghuan WANG (2015). A New Record of Kaloula (Amphibia: Anura: Microhylidae) in Shanghai, China Asian Herpetological Research, 6(3), 240–244 https://doi.org/10.16373/j.cnki.ahr.140070",2015,"Wei ZHANG, Ben LI, Xiaoxiao SHU, Hanbin XIE, Enle PEI, Xiao YUAN, Yujie SUN, Tianhou WANG, Zhenghuan WANG",Asian Herpetological Research,10.16373/j.cnki.ahr.140070,1389
285,两栖纲,借母溪林蛙,Rana jiemuxiensis,界木溪蛙,Rana jiemuxiensis,种,无尾目,Anura,蛙科,Ranidae,蛙属,Rana,拉丁名精确,,中国湖南界木溪国家级自然保护区,安徽,原表标注,长江附近的达龙窝湖,118.2122,31.2564,原文报道坐标,0,0.0,2022-04,April 2022,湿地/静水水体,长江附近的湖泊,标本,7 individuals (5 females and 2 males),新纪录,原表标注,,,,,,"Min TANG, Xing YU, Jiahui LI, Taiyue LI, Wenrui ZHU, Jing CHE, Jianjun LIU, Huaxing ZHOU and Liuwang NIE (2025). New Distribution Records of Rana jiemuxiensis in Anhui Province Asian Herpetological Research, 16(1), 122–124 https://doi.org/10.3724/ahr.2095-0357.2024.0018",2025,"Min TANG, Xing YU, Jiahui LI, Taiyue LI, Wenrui ZHU, Jing CHE, Jianjun LIU, Huaxing ZHOU, Liuwang NIE",Asian Herpetological Research,10.3724/ahr.2095-0357.2024.0018,1397
286,爬行纲,挛斑链蛇,Lycodon jara,双斑狼蛇,Lycodon jara,种,有鳞目,Squamata,游蛇科,Colubridae,链蛇属,Lycodon,拉丁名精确,,中东部喜马拉雅山区及孟加拉湾沿岸丘陵地区,云南,原表标注,云南省盈江县铜壁关乡,97.5872,24.6596,原文报道坐标,778,778.0,,"June 15, 2024",,,标本,ANU20230057,新纪录,原表标注,,,,,,"Tierui ZHANG and Li DING and Xinge WANG and Frank T. BURBRINK and Song HUANG and Zhihao JIANG and Zhangbo CUI and Zicheng SU and Beibei HE and Ruyi HUANG and Jinmin CHEN (2024). Confirmation of Distribution of Twin-spotted Wolf Snake, Lycodon jara (Shaw, 1802) (Serpentes, Colubridae) in China, with Detailed Morphological Description Asian Herpetological Research, 15(4), 225–231 https://doi.org/10.3724/ahr.2095-0357.2024.0020",2024,"Tierui ZHANG, Li DING, Xinge WANG, Frank T. BURBRINK, Song HUANG, Zhihao JIANG, Zhangbo CUI, Zicheng SU, Beibei HE, Ruyi HUANG, Jinmin CHEN",Asian Herpetological Research,10.3724/ahr.2095-0357.2024.0020,1400
287,爬行纲,条纹小头蛇,Oligodon hamptoni,条纹小头蛇,Oligodon hamptoni,种,有鳞目,Squamata,游蛇科,Colubridae,小头蛇属,Oligodon,拉丁名精确,,缅甸北部,云南,原表标注,中国云南省腾冲市大蒿坪村附近乡村公路,98.7298,24.9941,原文报道坐标,1926,1926.0,2020-07,8th July 2020,森林,严重退化的中山湿性常绿阔叶林,照片/影像、野外观察,,新纪录,原表标注,,,,,,"Justin L. Lee and Jian-Huan Yang and Platon Yushchenko and Nikolay A. Poyarkov Jr (2021). Rediscovery and distribution extension of the rare Kukri Snake, Oligodon hamptoni Boulenger, 1918 (Reptilia, Serpentes, Colubridae), with the first record of this species from China Gaoligongshan Nature https://doi.org/10.3897/herpetozoa.34.e60875",2021,"Justin L. Lee, Jian-Huan Yang, Platon Yushchenko, Nikolay A. Poyarkov Jr",Herpetozoa,10.3897/herpetozoa.34.e60875,1438
288,爬行纲,朱利安氏脊蛇,Achalinus juliani,朱氏脊蛇,Achalinus juliani,种,有鳞目,Squamata,闪皮蛇科,Xenodermidae,脊蛇属,Achalinus,拉丁名精确,,越南高平省,广西,原表标注,广西弄岗国家级自然保护区,106.95,22.45,文字地名地理编码/后续补充,,,,,,,标本,NGAJ01,新纪录,原表标注,,,,,,"Yanyuan XIE and Ruigang YANG and Shengyuan LIU and Zhengjun WU and Zening CHEN (2025). First Record of Achalinus juliani Ziegler et al., 2019 (Serpentes: Xenodermidae) from China Asian Herpetological Research, 16(4), 392–394 https://doi.org/10.3724/ahr.2095-0357.2025.0012",2025,"Yanyuan XIE, Ruigang YANG, Shengyuan LIU, Zhengjun WU, Zening CHEN",Asian Herpetological Research,10.3724/ahr.2095-0357.2025.0012,1440
289,两栖纲,吻斑雨林蛙,Wjayarana melasma,黑斑维贾蛙,Wijayarana melasma,种,无尾目,Anura,蛙科,Ranidae,雨林蛙属,Wjayarana,种加词推断,"按种加词推断为名录中该名的异名对应种,请复核",老挝和泰国,云南,原表标注,西双版纳州,100.8,22.0,文字地名地理编码/后续补充,,,,,混合生境（溪流/河流+森林）,原始热带雨林中的溪流,标本、分子证据,SWU 0003536,新纪录,原表标注,,,,,,"Dongyi WU and Junkai HUANG and Yunhe WU and Xiaolong LIU and Jing CHE and Zhiyong YUAN (2023). First Record of the Genus Wijayarana (Anura, Ranidae) from Yunnan, China Asian Herpetological Research, 14(1), 116–120 https://doi.org/10.16373/j.cnki.ahr.220058",2023,"Dongyi WU, Junkai HUANG, Yunhe WU, Xiaolong LIU, Jing CHE, Zhiyong YUAN",Asian Herpetological Research,10.16373/j.cnki.ahr.220058,1443
290,爬行纲,海河后棱蛇,Opisthotropis haihaensis,海河后棱蛇,Opisthotropis haihaensis,种,有鳞目,Squamata,游蛇科,Colubridae,后棱蛇属,Opisthotropis,拉丁名精确,,越南北部广宁省太极村附近森林,广西,原表标注,十万大山自然保护区,107.85,21.95,文字地名地理编码/后续补充,493,493.0,2009-07-10,10 July 2009,混合生境（溪流/河流+森林+高山流石滩/石山）,流经保存完好的茂密落叶林的岩石溪流,标本,SYS a000537,新纪录,原表标注,DUP051,,,,,"Jian Wang and Zhi-Tong Lyu and Zhao-Chi Zeng and Chao-Yu Lin and Jian-Huan Yang and Truong Quang Nguyen and Minh D. Le and Thomas Ziegler and Ying-Yong Wang (2020). Re-examination of the Chinese record of Opisthotropis maculosa (Squamata, Natricidae), resulting in the first national record of O. haihaensis and description of a new species ZooKeys, 913, 141–159 https://doi.org/10.3897/zookeys.913.48622",2020,"Wang J, Lyu Z-T, Zeng Z-C, Lin C-Y, Yang J-H, Nguyen TQ, Le MD, Ziegler T, Wang Y-Y",ZooKeys,10.3897/zookeys.913.48622,1447
291,爬行纲,宁陕线形蛇,Stichophanes ningshaanensis,宁陕颈棱蛇,Stichophanes ningshaanensis,种,有鳞目,Squamata,游蛇科,Colubridae,线形蛇属,Stichophanes,拉丁名精确,,中国陕西省特有种,陕西,原表标注,"火地塘,宁陕县",108.45,33.55,文字地名地理编码/后续补充,1550,1550.0,,2008; 2009,人工生境,"日行性落叶层栖息者,以陆生软体动物为食;发现于道路和小径附近的枯叶中,通常靠近水源",标本,NAFU071227; CIB100191; CIB100192–100200,新纪录,原表标注,,,,,,"Xiaohe WANG and Kevin MESSENGER and Ermi ZHAO and Chaodong ZHU (2014). Reclassification of Oligodon ningshaanensis Yuan, 1983 (Ophidia: Colubridae) into a New Genus, Stichophanes gen. nov. with Description on Its Malacophagous Behavior Asian Herpetological Research, 5(3), 137–149 https://doi.org/10.3724/SP.J.1245.2014.00137",2014,"Xiaohe WANG, Kevin MESSENGER, Ermi ZHAO, Chaodong ZHU",Asian Herpetological Research,10.3724/SP.J.1245.2014.00137,1454
292,爬行纲,横纹玉斑蛇(横斑锦蛇),Euprepiophis perlaceus,四川鼠蛇,Euprepiophis perlaceus,种,有鳞目,Squamata,游蛇科,Colubridae,玉斑蛇属,Euprepiophis,拉丁名精确,,"中国特有种,此前已知分布于四川(卧龙国家级自然保护区汶川县;海螺沟国家冰川森林公园泸定县)",陕西,原表标注,中国陕西省汉中市佛坪县,107.9833,33.5167,文字地名地理编码/后续补充,1650,1650.0,2019-06-23,23 June 2019,混合生境（森林+灌丛/草地）,由高大乔木和灌木组成的次生落叶阔叶林,标本,,新纪录,原表标注,,,,,,"Shi-Yi Tang, Chen-Liang Li, Yu-Li Li, and Bao-Guo Li (2021). New records of the Endangered Szechwan Rat Snake, Euprepiophis perlaceus (Stejneger, 1929) (Squamata: Colubridae: Coronellini), from Shaanxi, China Amphibian & Reptile Conservation, 15(2), 23–30 https://doi.org/e279",2021,"Tang SY, Li CL, Li YL, Li BG",Amphibian & Reptile Conservation,,1464
293,爬行纲,黄连山滑蜥,Scincella fansipanensis,黄连山滑蜥,Scincella fansipanensis,种,有鳞目,Squamata,石龙子科,Scincidae,滑蜥属,Scincella,拉丁名精确,,越南老街省番西邦山,云南,原表标注,中国云南省景东县哀牢山,100.95,24.45,文字地名地理编码/后续补充,2480,2480.0,,2025,,,标本,"QHU R2025004, QHU R2025005, QHU R2025006, QHU R2025007",新纪录,原表标注,,,,,,"Yuhao Xu and Chencan Liao and Nikolay Poyarkov and Shiyang Weng and Jundong Deng and Andrei Bragin and Tierui Zhang and Nguyen Van Tan and Lifang Peng (2025). First record of Scincella fansipanensis Okabe, Motokawa, Koizumi, Nguyen, Nguyen & Bui, 2024 (Squamata, Scincidae) from China Biodiversity Data Journal, 13 https://doi.org/10.3897/BDJ.13.e161782",2025,Xu Y et al,,10.3897/BDJ.13.e161782,1484
294,两栖纲,藏南拟髭蟾,Leptobrachium bompu,邦布掌突蟾,Leptobrachium bompu,种,无尾目,Anura,角蟾科,Megophryidae,拟髭蟾属,Leptobrachium,拉丁名精确,,"邦布(北纬27°06'61"",东经92°40'64"",海拔1940米),鹰巢野生动物保护区,东喜马拉雅山脉南坡",西藏,原表标注,上墨脱格林村和布琼湖,95.45,29.25,文字地名地理编码/后续补充,,,,"April 19–23, 2014",溪流/河流,日落后多云降雨条件下的溪流,标本,seven adults and three tadpoles collected; holotype from Bompu: KA0001/200905,新纪录,原表标注,,,,,,"Xixi LIANG and Wulin LIU and Bin WANG and Li DING and Jianpu WU and Feng XIE and Jianping JIANG (2017). Leptobrachium bompu (Amphibia, Anura, Megophryidae) Discovered in Upper Medog, Tibet, China with Descriptions of its Tadpoles, Advertisement Calls and Systematic Position Asian Herpetological Research, 8(2), 137–146 https://doi.org/10.16373/j.cnki.ahr.160023",2017,"Xixi LIANG, Wulin LIU, Bin WANG, Li DING, Jianpu WU, Feng XIE, Jianping JIANG",Asian Herpetological Research,10.16373/j.cnki.ahr.160023,1493
295,两栖纲,,,广西疣背树蛙,Theloderma kwangsiense,种,无尾目,Anura,树蛙科,Rhacophoridae,棱皮树蛙属,Theloderma,种未收录-按属填分类,,,广西,原表标注,广西大瑶山香炉冲,110.1,24.1,文字地名地理编码/后续补充,,,,,森林,热带和亚热带雨林,标本,CIB 601687,新纪录,原表标注,,,,,,"Hou Mian and Yu Guo-hua and Chen Hong-man and Liao Chang-le and Zhang Li and Chen Jin and Li Pi-peng and Nikolai L. Orlov (2017). THE TAXONOMIC STATUS AND DISTRIBUTION RANGE OF SIX Theloderma SPECIES (ANURA: RHACOPHORIDAE) WITH A NEW RECORD IN CHINA Folium Publishing Company Russian Journal, 24, 99-127",2017,"Hou Mian, Yu Guo-hua, Chen Hong-man, Liao Chang-le, Zhang Li, Chen Jin, Li Pi-peng, Nikolai L. Orlov",The Taxonomic Status and Distribution Range of Six Theloderma Species with a New Record in China,,1530
296,爬行纲,隐耳蜓蜥,Sphenomorphus cryptotis,隐耳棱蜥,Sphenomorphus cryptotis,种,有鳞目,Squamata,石龙子科,Scincidae,蜓蜥属,Sphenomorphus,拉丁名精确,,越南,广西,原表标注,中国广西十万大山自然保护区,107.85,21.95,文字地名地理编码/后续补充,,,,,其他/未归类,十万大山自然保护区的自然生境,标本,"SYS r002555, SYS r002556",新纪录,原表标注,,,,,,"Shuo Qi, Zhi-Tong Lyu, Wei-Liang Xie, Shao-Ping Wan, Wei Zhang, Jun Liu, Yun-Ming Mo, and Ying-Yong Wang (2022). FIRST NATIONAL RECORD OF Sphenomorphus cryptotis DAREVSKY, ORLOV ET HO, 2004 (SAURIA, SCINCIDAE) FROM CHINA Russian Journal of Herpetology, 29(2), 110-116 https://doi.org/10.30906/1026-2296-2022-29-2-110-116",2022,"Shuo Qi, Zhi-Tong Lyu, Wei-Liang Xie, Shao-Ping Wan, Wei Zhang, Jun Liu, Yun-Ming Mo, Ying-Yong Wang",Russian Journal of Herpetology,10.30906/1026-2296-2022-29-2-110-116,1535
297,爬行纲,老挝拟须唇蛇,Parafimbrios lao,老挝奇鳞蛇,Parafimbrios lao,种,有鳞目,Squamata,闪皮蛇科,Xenodermidae,拟须唇蛇属,Parafimbrios,拉丁名精确,,泰国北部、老挝北部和越南西北部,云南,原表标注,江城县,101.8667,22.5833,文字地名地理编码/后续补充,1218,1218.0,2019-09,September 2019,森林,亚热带-热带湿润低地森林或低山雨林,标本,2019090746,新纪录,原表标注,DUP052,,,,,"Bo Cai and Zening Chen and Jun Gao and Li Ding and Rong Dai (2020). NEW RECORD OF A GENUS AND SPECIES OF ODD-SCALED SNAKE (SERPENTES: XENODERMIDAE) FROM CHINA Russian Journal of Herpetology, 27(6), 348-352 https://doi.org/10.30906/1026-2296-2020-27-6-348-352",2020,"Bo Cai, Zening Chen, Jun Gao, Li Ding, Rong Dai",Russian Journal of Herpetology,10.30906/1026-2296-2020-27-6-348-352,1541
298,两栖纲,喜山侧条树蛙,Rohanixalus shyamrupus,喜山侧条树蛙,Rohanixalus shyamrupus,种,无尾目,Anura,树蛙科,Rhacophoridae,罗树蛙属,Rohanixalus,拉丁名精确,,,云南,原表标注,,,,,,,,,,,照片/影像,,新纪录,原表标注,,,,,,"Biju, Garg, Gokulakrishnan, Chandrakasan, Thammachoti, Ren, Gopika, Bisht, Hamidy and Shouche (2020). Taxonomic revision of genus Rohanixalus (Anura: Rhacophoridae) in China with description of one new species https://doi.org/10.24272/j.issn.2095-8137.2023.179",2020,"Bernstein, Chatmongkon Suwannapoom, Siriwadee Chomdej, Jing Che, Zhi-Yong Yuan",Zoological Research,10.24272/j.issn.2095-8137.2023.179,1580
299,两栖纲,西藏舌突蛙,Liurana xizangensis,西藏拟髭蟾,Liurana xizangensis,种,无尾目,Anura,亚洲角蛙科,Ceratobatrachidae,舌突蛙属,Liurana,拉丁名精确,,,西藏,原表标注,中国西藏墨脱(=墨脱县),95.3333,29.3,文字地名地理编码/后续补充,,,,,,,标本,,新纪录,原表标注,DUP038,,,,,"Fang YAN and Ke JIANG and Kai WANG and Jie-Qiong JIN and Chatmongkon SUWANNAPOOM and Cheng LI and Jens V. VINDUM and Rafe M. BROWN and Jing CHE (2016). The Australasian frog family Ceratobatrachidae in China, Myanmar and Thailand: discovery of a new Himalayan forest frog clade ZOOLOGICAL RESEARCH, 37(1), 7-14 https://doi.org/10.13918/j.issn.2095-8137.2016.1.7",2016,"Fang YAN, Ke JIANG, Kai WANG, Jie-Qiong JIN, Chatmongkon SUWANNAPOOM, Cheng LI, Jens V. VINDUM, Rafe M.",Zoological Research,10.13918/j.issn.2095-8137.2016.1.7,1592
300,两栖纲,高山舌突蛙,Liurana alpina,高山舌突蛙,Liurana alpine,种,无尾目,Anura,亚洲角蛙科,Ceratobatrachidae,舌突蛙属,Liurana,种加词推断,"按种加词推断为名录中该名的异名对应种,请复核",,西藏,原表标注,中国西藏墨脱(=墨脱县),95.3333,29.3,文字地名地理编码/后续补充,,,,,,,标本,,新纪录,原表标注,DUP036,,,,,"Fang YAN and Ke JIANG and Kai WANG and Jie-Qiong JIN and Chatmongkon SUWANNAPOOM and Cheng LI and Jens V. VINDUM and Rafe M. BROWN and Jing CHE (2016). The Australasian frog family Ceratobatrachidae in China, Myanmar and Thailand: discovery of a new Himalayan forest frog clade ZOOLOGICAL RESEARCH, 37(1), 7-14 https://doi.org/10.13918/j.issn.2095-8137.2016.1.7",2016,"Fang YAN, Ke JIANG, Kai WANG, Jie-Qiong JIN, Chatmongkon SUWANNAPOOM, Cheng LI, Jens V. VINDUM, Rafe M.",Zoological Research,10.13918/j.issn.2095-8137.2016.1.7,1593
301,两栖纲,越南瘰螈/德氏瘰螈,Paramesotriton deloustali,越南瘰螈,Paramesotriton deloustali,种,有尾目,Caudata,蝾螈科,Salamandridae,瘰螈属,Paramesotriton,拉丁名精确,,越南北部海拔600–1900米的山地地区;预计分布于邻近的中国云南,云南,原表标注,靠近中越边界的云南南部,103.5,22.5,文字地名地理编码/后续补充,,,,2015,其他/未归类,山地地区,照片/影像,,新纪录,原表标注,DUP060,,,,,"Mingwang Zhang and Fuyao Han and Jiang Ye and Qingyong Ni and Ying Li and Yongfang Yao and Huailiang Xu (2018). The entire mitochondrial genome of Vietnam Warty Newt Paramesotriton deloustali (Salamandridae: Paramesotriton) with a new distribution record from China Conservation Genet Resour, 10(2), 551–554 https://doi.org/10.1007/s12686-017-0804-3",2018,"Mingwang Zhang, Fuyao Han",Conservation Genetics Resources,10.1007/s12686-017-0804-3,1598
302,两栖纲,双色棱皮树蛙,Theloderma bicolor,双色棱皮树蛙,Theloderma bicolor,种,无尾目,Anura,树蛙科,Rhacophoridae,棱皮树蛙属,Theloderma,拉丁名精确,,,云南,原表标注,云南省,102.7183,25.0389,文字地名地理编码/后续补充,,,,,森林,热带和亚热带雨林,照片/影像,,新纪录,据引用/备注推断,,,,,,"Hou Mian and Yu Guo-hua and Chen Hong-man and Liao Chang-le and Zhang Li and Chen Jin and Li Pi-peng and Nikolai L. Orlov (2017). THE TAXONOMIC STATUS AND DISTRIBUTION RANGE OF SIX Theloderma SPECIES (ANURA: RHACOPHORIDAE) WITH A NEW RECORD IN CHINA Folium Publishing Company Russian Journal, 24, 99-127",2017,"Hou Mian, Yu Guo-hua, Chen Hong-man, Liao Chang-le, Zhang Li, Chen Jin, Li Pi-peng, Nikolai L. Orlov",The Taxonomic Status and Distribution Range of Six Theloderma Species with a New Record in China,,1611
303,两栖纲,白斑棱皮树蛙,Theloderma albopunctatum,白斑棱皮树蛙,Theloderma albopunctatum,种,无尾目,Anura,树蛙科,Rhacophoridae,棱皮树蛙属,Theloderma,拉丁名精确,,,云南,原表标注,中国云南省金平县,103.2333,22.7833,文字地名地理编码/后续补充,,,,,森林,热带和亚热带雨林,标本,KIZ0608201,新纪录,据引用/备注推断,,,,,,"Hou Mian and Yu Guo-hua and Chen Hong-man and Liao Chang-le and Zhang Li and Chen Jin and Li Pi-peng and Nikolai L. Orlov (2017). THE TAXONOMIC STATUS AND DISTRIBUTION RANGE OF SIX Theloderma SPECIES (ANURA: RHACOPHORIDAE) WITH A NEW RECORD IN CHINA Folium Publishing Company Russian Journal, 24, 99-127",2017,"Hou Mian, Yu Guo-hua, Chen Hong-man, Liao Chang-le, Zhang Li, Chen Jin, Li Pi-peng, Nikolai L. Orlov",The Taxonomic Status and Distribution Range of Six Theloderma Species with a New Record in China,,1613
304,爬行纲,锯尾蜥虎,Hemidactylus garnotii,锯尾蜥虎,Hemidactylus garnotii,种,有鳞目,Squamata,壁虎科,Gekkonidae,蜥虎属,Hemidactylus,拉丁名精确,,,福建,原表标注,漳浦县、长泰县,117.8,24.5,文字地名地理编码/后续补充,,,2019-10,2019年10月至2020年7月,,,标本,MNYH2020091203,新纪录,原表标注,,,,,,"郭淳鹏、钟茂君、汪晓意、杨胜男、唐科、贾乐乐、张春兰、胡军华 (2022). 福建省两栖、爬行动物更新名录 生物多样性, 30(8), 1-10 https://doi.org/10.17520/biods.2022090",2022,郭淳鹏、钟茂君、汪晓意、杨胜男、唐科、贾乐乐、张春兰、胡军华,生物多样性,10.17520/biods.2022090,1736
305,爬行纲,香港半叶趾虎,Hemiphyllodactylus hongkongensis,香港半叶趾虎,Hemiphyllodactylus hongkongensis,种,有鳞目,Squamata,壁虎科,Gekkonidae,半叶趾虎属,Hemiphyllodactylus,拉丁名精确,,主要发现于香港和广东地区,福建,原表标注,福建君子峰国家级自然保护区、福建梅花山国家级自然保护区、福建省福州市闽侯县,116.7833,26.3167,原文报道坐标,,,2023-06-14,2023年6月14日;2024年5月12日;2024年7月21日,,,标本,2023JZFLX001;2024MHSLX001~003;2024MHLX001,新纪录,原表标注,DUP032,,,,,"马良、罗萧、周承源、曾文昊、吴锦平、汤小明、陈世品 (2025). 福建省爬行动物新记录——香港半叶趾虎 四川动物, 44(3), 299-304 https://doi.org/10.11984/j.issn.1000-7083.20250008",2025,马良、罗萧、周承源、曾文昊、吴锦平、汤小明、陈世品,四川动物,10.11984/j.issn.1000-7083.20250008,1738
